User_X,User_Y,AGV_distance_X,AGV_distance_Y,AGV_speed_X,AGV_speed_Y,AGV_speed,User_speed_X,User_speed_Y,User_speed,User_velocity_X,User_velocity_Y,Wait_time,Gazing_station,closest_station,distance_to_closest_station,distance_to_closest_station_X,distance_to_closest_station_Y,start_station_X,start_station_Y,end_station_X,end_station_Y,distance_from_start_station_X,distance_from_start_station_Y,distance_from_end_station_X,distance_from_end_station_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,AGV_X,AGV_Y,rolling_avg
0.06428186610205697,0.9342830814240096,0.14544769240425878,0.39996777788966026,0.0,0.009945824976459173,0.0025787882753783415,0.0,0.0,0.0,0.11346287965297641,0.2954906997009711,0.0,0.1428571428571429,0.0,0.10545974751569169,0.08230898651035518,0.13581030840552483,0.0,1.0,0.002129653292443989,0.004832585433206761,0.039768117303362244,0.06642872893114918,0.035379225266574124,0.9145732579524551,0.4255,0.107,0.3412969283276451,0.1935942880276411,0.9795311716598221,0.013430026797417127
0.06425799165650956,0.9343674987031314,0.14547136543087297,0.3965926507199627,6.476113501327055e-07,0.009860903316691181,0.0025567695725235676,0.00011886623226426396,4.757362889234437e-05,7.959891369804369e-05,0.11335750032571834,0.29552421576497473,0.0,0.1428571428571429,0.0,0.10532045685314467,0.0822019174518691,0.1356302597236594,0.0,1.0,0.002129653292443989,0.004832585433206761,0.03971638664042021,0.06634066194107702,0.03532768961432859,0.9146624889312716,0.431,0.10249999999999997,0.3489761092150171,0.1935944688931004,0.9772008149220384,0.015997762103476934
0.06393191699232245,0.9345356888546639,0.14579168384310537,0.39307516293346184,0.0,0.010275520832031424,0.0026642729695895246,0.0033649949752002175,0.00019377551281039553,0.0018169945857792074,0.11047968669768021,0.29562721635191624,0.0,0.1428571428571429,0.0,0.10410602241570302,0.08073957952149285,0.13527153677734774,0.0,1.0,0.002129653292443989,0.004832585433206761,0.03900985469129053,0.06616520022803259,0.03462382110076428,0.9148402697363942,0.44349999999999995,0.10349999999999998,0.34215017064846415,0.19359458947007327,0.9747962985726069,0.015589933452244955
0.06328793523742511,0.9345057239426091,0.146424224029803,0.38953017524244693,6.476113504272281e-07,0.010932414847304412,0.0028345948206720552,0.001958051026031595,0.00015780520803648773,0.0010630362392952909,0.11172699473486583,0.29537952446427373,0.0,0.1428571428571429,0.0,0.10198486030588826,0.07785153254916984,0.1353354471873232,0.0,1.0,0.002129653292443989,0.004832585433206761,0.03761448812509024,0.0661964606481729,0.03323371469150916,0.9148085961446766,0.443,0.08700000000000006,0.38225255972696237,0.19359477033553257,0.972312969459424,0.017028290772014936
0.06303136348215077,0.9340694605993628,0.1466763764631203,0.38598907642681796,6.476113504272281e-07,0.011129732821468006,0.0028857561136220386,0.00012751104915652303,0.0002030581721043004,0.00021428736932998355,0.11334983637464476,0.2953476433302219,0.0,0.1428571428571429,0.0,0.10145678820466737,0.07670089237129431,0.13626592777986163,0.0,1.0,0.002129653292443989,0.004832585433206761,0.03705855366511749,0.06665158547472777,0.032679875955041286,0.9143474558953751,0.5345,0.01750000000000001,0.6373720136518771,0.1935949512009919,0.9697101125015851,0.018784672857256886
0.0629829863161731,0.933810086898245,0.14672410807052802,0.38219561737632846,6.476113501327055e-07,0.01206387107892954,0.0031279627415953283,0.0008860937314273278,0.00032025174571992816,0.0005734843613376136,0.11267732466795928,0.29526507936767443,0.0,0.1428571428571429,0.0,0.10148740599411088,0.07648393664751979,0.1368191307909355,0.0,1.0,0.002129653292443989,0.004832585433206761,0.03695373100599807,0.06692217298239171,0.032575448449175294,0.914073292010081,0.5569999999999999,0.008000000000000049,0.7380546075085325,0.19359513206645118,0.9669843347756814,0.019795932240811345
0.0628307867258083,0.9332929505127868,0.14687385731380084,0.3783931305794076,6.476113501327055e-07,0.012236212094341585,0.0031726479217158445,0.0003285030418945466,0.0002216234906963319,0.0002832367818701318,0.11317164951218998,0.2953345638906108,0.0,0.1428571428571429,0.0,0.10137170764322154,0.07580137139967082,0.1379221007695355,0.0,1.0,0.002129653292443989,0.004832585433206761,0.036623948029742455,0.06746166732996978,0.03224690866610989,0.9135266671207686,0.544,0.007500000000000003,0.7261092150170648,0.1935953732203969,0.9641747033712477,0.012574812563869562
0.06294717464785192,0.9341471116080204,0.1467598874983749,0.3737909243370682,6.476113504272281e-07,0.013025483991018686,0.0033772930947628624,0.0009271566116642076,0.000920143602741035,0.001046157492908948,0.1142848384055919,0.2961389494267128,0.0,0.1428571428571429,0.0,0.10112551944323085,0.07632333305979065,0.13610031048089422,0.0,1.0,0.002129653292443989,0.004832585433206761,0.03687613501158499,0.06657057728920356,0.03249814497080696,0.9144295347728356,0.5365,0.011500000000000066,0.6843003412969283,0.1935956143743427,0.9612194670822448,0.008835188924096463
0.06297324805548926,0.9350489587998567,0.14673467225504314,0.3690309408647886,6.476113501327055e-07,0.013092921779658775,0.003394778600077235,0.00017073513361634478,0.00017753085904078497,0.00019979910032501762,0.11331151661927812,0.2956157718422554,0.0,0.1428571428571429,0.0,0.10055830247429838,0.07644026374208467,0.13417681330326103,0.0,1.0,0.002129653292443989,0.004832585433206761,0.03693263034085063,0.06562973948305345,0.03255442732786459,0.9153828077106463,0.5125,0.01050000000000005,0.68259385665529,0.19359591581677485,0.9581684534124473,0.00836164582512388
0.06296296005428294,0.9351311206554906,0.14674508221788654,0.36443387349349476,0.0,0.014241861882411808,0.0036926797454057375,0.0,0.0,0.0,0.11346287965297641,0.2954906997009711,0.0,0.1428571428571429,0.0,0.10046530990946413,0.0763941254306976,0.1340015750823612,0.0,1.0,0.002129653292443989,0.004832585433206761,0.036910338509122356,0.06554402542783039,0.03253221953035092,0.9154696546556775,0.487,0.0030000000000000465,0.7610921501706484,0.19359615697072063,0.9549845340856965,0.008317708036002784
0.06296170350451735,0.935133053875623,0.1467467786562758,0.3597320842635964,6.476113504272281e-07,0.014594037000864089,0.003783992996912689,0.0,0.0,0.0,0.11346287965297641,0.2954906997009711,0.0,0.1428571428571429,0.0,0.10045978765098684,0.07638849021709304,0.13399745183010517,0.0,1.0,0.002129653292443989,0.004832585433206761,0.036907615842651696,0.06554200862653121,0.03252950712760114,0.9154716981132074,0.4915,0.003999999999999987,0.7465870307167235,0.19359651870163924,0.9517033832681183,0.01693673929964038
0.06293350966915044,0.9351349870957553,0.14677492411137083,0.35483751792528506,6.476113501327055e-07,0.014733907969896393,0.0038202592302948035,0.00026582811942775606,6.961994473594913e-06,0.0001428901811406144,0.11322721315747167,0.2954857949111158,0.0,0.1428571428571429,0.0,0.10036576330640304,0.07626205011184137,0.13399332857784912,0.0,1.0,0.002129653292443989,0.004832585433206761,0.036846526013716845,0.06553999182523208,0.03246864759090327,0.9154737415707375,0.4935,0.0030000000000000465,0.7602389078498294,0.19359688043255782,0.9482876788022168,0.02041989247664473
0.0627059170928465,0.9342105856690393,0.14699893108959308,0.3501796174318837,6.476113501327055e-07,0.01542327203155366,0.003998999952102701,0.0021266249554254893,0.00139820055649534,0.0018051532399808174,0.11157754768893538,0.29450565440523685,0.0,0.1428571428571429,0.0,0.10029451209221507,0.07524137204772033,0.1359649303651407,0.0,1.0,0.002129653292443989,0.004832585433206761,0.03635338304922312,0.06650435897987461,0.03197736364285185,0.9144966282950755,0.5045,0.005000000000000002,0.7363481228668941,0.1935973024519629,0.944758456813126,0.02454442626367645
0.062148480203058465,0.9306959914680548,0.147546803578498,0.3464611581209789,6.476113504272281e-07,0.015613096918089068,0.004048218411766956,0.002411903912860215,0.0021384926353710584,0.0024999922320547347,0.1113246373035156,0.2939841117507312,0.0,0.1428571428571429,0.0,0.10115679855290591,0.07274145041240954,0.14346100296736733,0.0,1.0,0.002129653292443989,0.004832585433206761,0.03514554013618781,0.0701709037421076,0.03077407397298689,0.9107816225052786,0.4955,0.0030000000000000465,0.7593856655290102,0.19359772447136797,0.9411056354712889,0.030353620041614505
0.061819342698817586,0.9287721152328078,0.14787059197834482,0.34184436859594225,1.295222700560468e-06,0.01644732734053077,0.004264520737468605,0.0020034363147148505,0.001394719559258543,0.0017613065551957147,0.11168675899173046,0.2945081068001645,0.0,0.1428571428571429,0.0,0.10163732347226341,0.07126537664887224,0.14756432617124396,0.0,1.0,0.002129653292443989,0.004832585433206761,0.03443237168753595,0.07217795716851841,0.03006359397772003,0.9087480416865333,0.485,0.0035000000000000166,0.7559726962457338,0.19359820677925943,0.9373043979654868,0.03333694447153253
0.061543922697058495,0.9277732848309879,0.14814163656645188,0.336673553216829,6.476113504272281e-07,0.017051769742415505,0.004421242527593637,0.0013702034773776265,0.0008922956248508773,0.0011564453483439182,0.11224814340785257,0.2948620691346475,0.0,0.1428571428571429,0.0,0.10159848261622653,0.07003020826692871,0.14969467317040994,0.0,1.0,0.002129653292443989,0.004832585433206761,0.03383559723050368,0.07321997117318677,0.029469069200005648,0.9076922552959604,0.48300000000000004,0.0030000000000000465,0.7636518771331058,0.19359868908715097,0.9333947807919433,0.0325413762373582
0.06135920988150736,0.9256412652281358,0.1483236952499571,0.33172676483762226,6.476113504272281e-07,0.01823317989154828,0.004727562678776867,0.0006764569217965539,0.0014167658750894822,0.0014625716864331475,0.11286317548148808,0.29449257496562425,0.0,0.1428571428571429,0.0,0.10276674531795166,0.06920183186706247,0.15424193320056478,0.0,1.0,0.002129653292443989,0.004832585433206761,0.0334353652593204,0.07544416687282862,0.029070345995790052,0.90543866221647,0.488,0.0014999999999999857,0.7909556313993175,0.19359923168352888,0.9293005885849649,0.029150263915738692
0.06131358141814203,0.9248467117536557,0.1483692677539603,0.3260534512032946,1.295222700560468e-06,0.01861282966463272,0.00482599972883579,3.6740471790995645e-05,9.166626055211234e-05,9.37643549191403e-05,0.11343030786091464,0.29542611996788853,0.0,0.1428571428571429,0.0,0.1032803929360592,0.06899720317304782,0.15593658987796588,0.0,1.0,0.002129653292443989,0.004832585433206761,0.03333649843310547,0.07627307220686483,0.02897185187093914,0.904598801171582,0.506,0.002500000000000001,0.7721843003412969,0.19359983456839322,0.9251017004556601,0.026549936298275702
0.06136030936255229,0.9256512535321544,0.14832423502580822,0.3194706962823044,1.295222700560468e-06,0.01904742874698147,0.004938684094512977,0.0005359786473018875,0.001202104378862524,0.0012360636730098162,0.11393804461952292,0.2963375934158099,0.0,0.1428571428571429,0.0,0.10276185070030815,0.06920676267896639,0.15422062973057254,0.0,1.0,0.002129653292443989,0.004832585433206761,0.033437747592482206,0.07543374673278165,0.029072719348196073,0.9054492200803759,0.5465,0.0060000000000000175,0.7491467576791808,0.19360049774174404,0.920749161366274,0.03612634716088228
0.06152421057260978,0.9283442291768026,0.1481641529305279,0.31184155610570774,1.295222700560468e-06,0.019339659164421857,0.005014454616361383,0.000650522471120759,0.0013575889220744802,0.0014017913569026534,0.11403959197124483,0.2964471337225555,0.0,0.4285714285714286,0.0,0.101086093083628,0.06994180585350762,0.14847693933733785,0.0,1.0,0.002129653292443989,0.004832585433206761,0.03379288540024563,0.07262434252277612,0.029426518381868688,0.9082957564198625,0.8125000000000001,0.12200000000000001,0.6868600682593856,0.19360116091509483,0.916234440537951,0.0518813212142103
0.06143350338640158,0.9270596043987199,0.14825414127599618,0.3057083829570037,1.295222700560468e-06,0.02038119834452687,0.0052845085281624776,0.0010525064565977892,0.0019563204466812104,0.002036291596664598,0.11252979360979756,0.294112453751919,0.0,0.4285714285714286,0.0,0.10184105783622686,0.06953501387143042,0.1512168404617494,0.0,1.0,0.002129653292443989,0.004832585433206761,0.03359634291439667,0.07396450698619973,0.029230716808369965,0.9069378788910833,0.8925000000000001,0.203,0.7064846416382253,0.19360188437693207,0.911567135096904,0.06979789400731
0.061016407398565016,0.9212515667138155,0.14866467936620445,0.3012910371838987,1.295222700560468e-06,0.020571023231066816,0.005333726987000747,0.002537253757793796,0.004585633692341498,0.004783678134399406,0.11121351001295224,0.292260078116952,0.0,0.7142857142857143,0.0,0.10541210548978391,0.06766447515557589,0.1636044646575433,0.0,1.0,0.002129653292443989,0.004832585433206761,0.0326925878128004,0.08002365035657046,0.028330368620619488,0.9007986513180297,0.9640000000000001,0.3175,0.7892491467576792,0.19360266812725574,0.9067364846288938,0.0887957054373795
0.06045127414146241,0.9134632672064643,0.1492206484928764,0.2974732726622478,1.9428340509882307e-06,0.021977226009004428,0.005698332333977944,0.002589122659145385,0.004668017293595484,0.004870581793248004,0.11116752630651244,0.2922020381036764,0.0,0.7142857142857143,0.0,0.11060643423717738,0.06513003783693734,0.1802156735813611,0.0,1.0,0.002129653292443989,0.004832585433206761,0.031468068567632464,0.08814867052458362,0.027110465483912195,0.8925662420816017,0.9715,0.33899999999999997,0.7790102389078498,0.19360351216606586,0.9017285296776104,0.10015476432523884
0.05991135041403318,0.9059191978425264,0.1497519421520678,0.2932812038847087,1.942834050693708e-06,0.022504239838749364,0.00583497831469679,0.0023859694621839287,0.004471921115960557,0.004651766692773305,0.11134762915673593,0.2923401896845733,0.0,0.7142857142857143,0.0,0.1160613153096281,0.0627086569912397,0.19630597830344623,0.0,1.0,0.002129653292443989,0.004832585433206761,0.030298172818531616,0.09601890146177736,0.025944979927372082,0.8845919896464818,0.951,0.29050000000000004,0.7627986348122867,0.1936044164933624,0.896532800650821,0.10634589225571894
